order_id,order_item_id,tran_dt,customer_id,dollars,qty,product_id,payment_type_id
7217,7365,2020-09-02,382,750,3,8,2
7218,7366,2020-09-02,363,300,2,19,2
7219,7367,2020-09-02,388,135,1,17,5
7220,7368,2020-09-02,802,1100,2,20,2
7221,7369,2020-09-02,221,250,1,8,2
7222,7370,2020-09-02,749,800,2,4,2
7223,7371,2020-09-02,789,250,1,3,3
7224,7372,2020-09-03,114,1200,3,21,2
7225,7373,2020-09-03,737,150,1,19,2
7226,7374,2020-09-03,223,675,3,18,2
7227,7375,2020-09-03,621,160,2,2,2
7228,7376,2020-09-03,245,135,1,17,4
7229,7377,2020-09-03,710,100,2,5,3
7230,7378,2020-09-03,161,675,3,18,2
7231,7379,2020-09-03,886,270,2,17,3
7232,7380,2020-09-03,455,300,2,19,3
7233,7381,2020-09-03,596,750,3,16,3
7234,7382,2020-09-03,109,450,2,18,2
7235,7383,2020-09-03,743,500,2,3,2
7236,7384,2020-09-03,855,825,3,13,5
7237,7385,2020-09-03,545,900,2,9,3
7238,7386,2020-09-03,88,500,2,16,2
7239,7387,2020-09-03,471,250,1,8,2
7240,7388,2020-09-03,955,550,1,20,2
7241,7389,2020-09-03,395,750,2,6,2
7242,7390,2020-09-03,637,550,2,13,3
7243,7391,2020-09-03,444,500,2,8,2
7244,7392,2020-09-03,677,160,2,2,2
7245,7393,2020-09-03,460,630,3,11,3
7246,7394,2020-09-03,909,200,4,5,3
7247,7395,2020-09-03,916,420,2,11,2
7248,7396,2020-09-03,63,900,2,9,2
7249,7397,2020-09-03,611,450,1,1,3
7250,7398,2020-09-03,827,375,1,6,2
7251,7399,2020-09-03,7,750,3,8,2
7252,7400,2020-09-04,7,550,1,22,2
7253,7401,2020-09-04,71,450,2,18,2
7254,7402,2020-09-04,642,1170,3,7,3
7255,7403,2020-09-04,432,780,2,7,1
7256,7404,2020-09-04,589,250,1,16,2
7257,7405,2020-09-04,547,50,1,5,3
7258,7406,2020-09-04,873,500,2,16,4
7259,7407,2020-09-04,223,150,1,19,3
7260,7408,2020-09-04,290,100,2,5,3
7261,7409,2020-09-04,518,900,2,9,5
7262,7410,2020-09-04,730,580,2,14,2
7263,7411,2020-09-04,938,870,3,14,2
7264,7412,2020-09-04,88,1100,2,20,2
7265,7413,2020-09-04,646,800,2,4,2
7266,7414,2020-09-04,160,250,1,3,3
7267,7415,2020-09-04,782,780,2,7,1
7268,7416,2020-09-04,33,1650,3,22,2
7269,7417,2020-09-04,215,1000,4,16,2
7270,7418,2020-09-04,808,1350,3,1,2
7271,7419,2020-09-04,381,1350,3,1,5
7272,7420,2020-09-04,111,675,3,18,4
7273,7421,2020-09-04,173,750,2,6,2
7274,7422,2020-09-04,789,240,2,12,4
7275,7423,2020-09-04,959,210,1,11,3
7276,7424,2020-09-04,511,780,2,7,3
7277,7425,2020-09-04,498,55,1,10,2
7278,7426,2020-09-05,65,780,2,7,2
7279,7427,2020-09-05,984,1100,2,20,2
7280,7428,2020-09-05,41,240,3,2,2
7281,7429,2020-09-05,748,150,3,5,3
7282,7430,2020-09-05,813,240,3,2,2
7283,7431,2020-09-05,648,900,2,1,1
7284,7432,2020-09-05,170,550,2,13,3
7285,7433,2020-09-05,357,550,2,13,2
7286,7434,2020-09-05,253,50,1,5,3
7287,7435,2020-09-05,979,750,2,6,2
7288,7436,2020-09-05,589,450,1,9,3
7289,7437,2020-09-05,36,450,3,19,5
7290,7438,2020-09-05,774,1100,2,20,2
7291,7439,2020-09-05,736,60,1,15,5
7292,7440,2020-09-05,564,500,2,8,3
7293,7441,2020-09-05,975,1000,4,16,2
7294,7442,2020-09-05,505,2200,4,20,2
7295,7443,2020-09-05,698,150,1,19,3
7296,7444,2020-09-05,456,390,1,7,3
7297,7445,2020-09-05,889,750,3,8,2
7298,7446,2020-09-05,32,1125,3,6,2
7299,7447,2020-09-05,439,375,1,6,2
7300,7448,2020-09-05,191,1100,2,20,4
7301,7449,2020-09-05,394,150,1,19,2
7302,7450,2020-09-05,542,750,3,16,2
7303,7451,2020-09-05,454,550,2,13,3
7304,7452,2020-09-05,737,120,1,12,2
7305,7453,2020-09-06,746,390,1,7,3
7306,7454,2020-09-06,676,240,2,12,3
7307,7455,2020-09-06,745,110,2,10,3
7308,7456,2020-09-06,32,900,2,1,5
7309,7457,2020-09-06,193,870,3,14,2
7310,7458,2020-09-06,985,800,2,21,3
7311,7459,2020-09-06,494,500,2,8,2
7312,7460,2020-09-06,831,120,2,15,3
7313,7461,2020-09-06,181,420,2,11,3
7314,7462,2020-09-06,137,450,2,18,4
7315,7463,2020-09-06,660,450,1,9,3
7316,7464,2020-09-06,686,50,1,5,3
7317,7465,2020-09-06,61,60,1,15,2
7318,7466,2020-09-06,749,750,2,6,4
7319,7467,2020-09-06,930,1100,2,22,4
7320,7468,2020-09-06,96,1650,3,22,2
7321,7469,2020-09-06,771,300,2,19,3
7322,7470,2020-09-06,648,100,2,5,3
7323,7471,2020-09-06,294,750,2,6,2
7324,7472,2020-09-06,833,550,2,13,3
7325,7473,2020-09-06,93,320,4,2,2
7326,7474,2020-09-06,615,600,4,19,3
7327,7475,2020-09-06,397,250,1,8,2
7328,7476,2020-09-06,214,800,2,4,3
7329,7477,2020-09-06,544,800,2,4,2
7330,7478,2020-09-06,434,900,2,9,5
7331,7479,2020-09-06,117,405,3,17,4
7332,7480,2020-09-06,566,200,4,5,4
7333,7481,2020-09-06,191,165,3,10,4
7316,7482,2020-09-06,686,400,1,4,2
7334,7483,2020-09-06,886,550,1,20,2
7335,7484,2020-09-06,914,800,2,21,2
7336,7485,2020-09-06,81,1650,3,22,2
7337,7486,2020-09-07,128,210,1,11,3
7338,7487,2020-09-07,271,210,1,11,3
7339,7488,2020-09-07,44,500,2,8,2
7340,7489,2020-09-07,912,210,1,11,3
7341,7490,2020-09-07,560,450,1,9,3
7342,7491,2020-09-07,141,270,2,17,5
7343,7492,2020-09-07,798,1650,3,20,2
7344,7493,2020-09-07,191,160,2,2,2
7345,7494,2020-09-07,679,80,1,2,2
7346,7495,2020-09-07,546,300,2,19,2
7347,7496,2020-09-07,876,550,1,22,2
7348,7497,2020-09-07,716,360,3,12,2
7349,7498,2020-09-07,971,135,1,17,3
7350,7499,2020-09-07,447,900,2,1,4
7351,7500,2020-09-07,661,240,2,12,2
7352,7501,2020-09-07,185,150,3,5,3
7353,7502,2020-09-07,316,1000,4,8,2
7354,7503,2020-09-07,972,840,4,11,2
7355,7504,2020-09-07,811,300,2,19,3
7356,7505,2020-09-07,837,675,3,18,2
7357,7506,2020-09-07,863,750,2,6,2
7358,7507,2020-09-07,897,500,2,16,2
7359,7508,2020-09-07,719,100,2,5,2
7360,7509,2020-09-07,802,150,1,19,2
7361,7510,2020-09-07,999,55,1,10,4
7362,7511,2020-09-07,993,900,2,1,4
7363,7512,2020-09-07,621,160,2,2,2
7364,7513,2020-09-07,414,250,1,8,2
7365,7514,2020-09-07,318,400,1,21,2
7366,7515,2020-09-08,197,100,2,5,3
7367,7516,2020-09-08,703,500,2,16,3
7368,7517,2020-09-08,788,1200,3,21,3
7369,7518,2020-09-08,60,580,2,14,2
7370,7519,2020-09-08,681,780,2,7,3
7371,7520,2020-09-08,475,120,1,12,2
7372,7521,2020-09-08,275,750,3,3,2
7373,7522,2020-09-08,634,450,1,1,3
7374,7523,2020-09-08,501,800,2,21,2
7375,7524,2020-09-08,668,1200,3,21,3
7376,7525,2020-09-08,932,150,3,5,3
7377,7526,2020-09-08,982,1200,3,21,2
7378,7527,2020-09-08,446,450,1,9,3
7379,7528,2020-09-08,313,450,1,1,1
7380,7529,2020-09-08,914,80,1,2,2
7381,7530,2020-09-08,69,110,2,10,2
7382,7531,2020-09-08,571,165,3,10,2
7383,7532,2020-09-08,211,1600,4,4,4
7384,7533,2020-09-08,763,400,1,21,5
7385,7534,2020-09-08,841,50,1,5,2
7386,7535,2020-09-08,640,420,2,11,3
7387,7536,2020-09-08,63,450,3,19,4
7388,7537,2020-09-08,999,450,3,19,3
7389,7538,2020-09-08,354,550,1,20,2
7390,7539,2020-09-08,440,290,1,14,2
7391,7540,2020-09-09,467,450,1,9,2
7392,7541,2020-09-09,121,60,1,15,3
7393,7542,2020-09-09,957,550,1,22,2
7394,7543,2020-09-09,316,450,3,19,3
7395,7544,2020-09-09,900,120,2,15,1
7396,7545,2020-09-09,447,800,2,4,2
7397,7546,2020-09-09,464,120,2,15,1
7398,7547,2020-09-09,743,275,1,13,5
7399,7548,2020-09-09,71,1650,3,22,4
7400,7549,2020-09-09,431,1100,2,20,3
7401,7550,2020-09-09,353,800,2,21,3
7402,7551,2020-09-09,40,750,2,6,2
7403,7552,2020-09-09,343,420,2,11,3
7404,7553,2020-09-09,487,110,2,10,2
7405,7554,2020-09-09,455,120,2,15,2
7406,7555,2020-09-09,199,1125,3,6,2
7407,7556,2020-09-09,146,240,2,12,3
7408,7557,2020-09-09,66,750,3,3,2
7409,7558,2020-09-09,69,750,3,16,2
7410,7559,2020-09-09,118,210,1,11,5
7411,7560,2020-09-09,716,180,3,15,3
7412,7561,2020-09-09,513,1800,4,9,1
7413,7562,2020-09-09,792,750,3,16,2
7414,7563,2020-09-09,88,780,2,7,2
7415,7564,2020-09-09,925,1100,2,22,2
7416,7565,2020-09-09,809,1100,2,20,2
7417,7566,2020-09-09,89,400,1,4,2
7418,7567,2020-09-09,609,240,2,12,2
7419,7568,2020-09-09,361,405,3,17,1
7420,7569,2020-09-10,943,250,1,16,3
7421,7570,2020-09-10,312,1170,3,7,2
7422,7571,2020-09-10,743,100,2,5,2
7423,7572,2020-09-10,879,80,1,2,4
7424,7573,2020-09-10,932,870,3,14,2
7425,7574,2020-09-10,516,800,2,21,3
7426,7575,2020-09-10,336,450,2,18,2
7427,7576,2020-09-10,337,750,3,3,3
7428,7577,2020-09-10,221,750,3,8,2
7429,7578,2020-09-10,231,800,2,21,3
7430,7579,2020-09-10,361,390,1,7,3
7431,7580,2020-09-10,472,400,1,4,2
7432,7581,2020-09-10,294,550,1,22,2
7433,7582,2020-09-10,318,500,2,3,3
7434,7583,2020-09-10,444,1350,3,9,3
7435,7584,2020-09-10,576,50,1,5,3
7436,7585,2020-09-10,25,1160,4,14,2
7437,7586,2020-09-10,675,120,1,12,4
7438,7587,2020-09-10,380,1500,4,6,3
7439,7588,2020-09-10,373,1100,2,20,2
7440,7589,2020-09-10,153,375,1,6,2
7441,7590,2020-09-10,587,250,1,8,2
7442,7591,2020-09-10,393,675,3,18,2
7443,7592,2020-09-10,818,500,2,3,3
7444,7593,2020-09-11,843,290,1,14,2
7445,7594,2020-09-11,754,1350,3,1,3
7446,7595,2020-09-11,257,1100,2,20,2
7447,7596,2020-09-11,706,800,2,21,3
7448,7597,2020-09-11,149,390,1,7,5
7449,7598,2020-09-11,212,390,1,7,2
7450,7599,2020-09-11,199,580,2,14,2
7451,7600,2020-09-11,939,120,2,15,1
7452,7601,2020-09-11,305,1350,3,9,3
7453,7602,2020-09-11,220,250,1,8,3
7454,7603,2020-09-11,362,1200,3,21,3
7455,7604,2020-09-11,283,450,1,9,2
7456,7605,2020-09-11,69,800,2,4,2
7457,7606,2020-09-11,823,630,3,11,2
7458,7607,2020-09-11,943,900,2,9,2
7459,7608,2020-09-11,640,320,4,2,2
7460,7609,2020-09-11,798,1350,3,9,3
7461,7610,2020-09-11,353,375,1,6,2
7462,7611,2020-09-11,646,825,3,13,4
7461,7612,2020-09-11,353,240,3,2,2
7463,7613,2020-09-11,495,580,2,14,2
7464,7614,2020-09-11,449,110,2,10,2
7465,7615,2020-09-11,235,750,3,3,2
7466,7616,2020-09-11,176,900,2,1,2
7467,7617,2020-09-11,955,405,3,17,3
7468,7618,2020-09-11,414,290,1,14,2
7469,7619,2020-09-11,741,580,2,14,4
7470,7620,2020-09-11,871,50,1,5,3
7471,7621,2020-09-11,996,450,1,1,3
7457,7622,2020-09-11,823,80,1,2,4
7472,7623,2020-09-11,802,1650,3,20,2
7473,7624,2020-09-11,972,375,1,6,2
7474,7625,2020-09-11,666,1200,3,21,3
7475,7626,2020-09-11,477,1100,2,22,2
7476,7627,2020-09-12,343,500,2,16,2
7477,7628,2020-09-12,496,420,2,11,2
7478,7629,2020-09-12,959,120,2,15,5
7479,7630,2020-09-12,698,550,1,20,2
7480,7631,2020-09-12,329,1100,2,20,4
7481,7632,2020-09-12,550,450,2,18,2
7482,7633,2020-09-12,275,275,1,13,3
7483,7634,2020-09-12,524,550,2,13,3
7484,7635,2020-09-12,269,360,3,12,2
7485,7636,2020-09-12,33,750,3,8,2
7486,7637,2020-09-12,405,290,1,14,4
7487,7638,2020-09-12,82,900,2,1,3
7488,7639,2020-09-12,531,750,2,6,3
7489,7640,2020-09-12,151,1100,2,20,4
7490,7641,2020-09-12,148,1350,3,1,3
7491,7642,2020-09-12,40,550,1,20,2
7492,7643,2020-09-12,654,60,1,15,3
7493,7644,2020-09-12,272,1200,3,4,2
7494,7645,2020-09-12,597,300,2,19,3
7495,7646,2020-09-12,544,225,1,18,4
7496,7647,2020-09-12,506,630,3,11,2
7497,7648,2020-09-12,353,250,1,16,2
7498,7649,2020-09-12,992,750,2,6,2
7499,7650,2020-09-12,149,1200,3,21,3
7500,7651,2020-09-12,941,1100,2,20,3
7501,7652,2020-09-12,189,55,1,10,4
7502,7653,2020-09-12,469,375,1,6,3
7503,7654,2020-09-12,472,165,3,10,4
7504,7655,2020-09-12,922,600,4,19,3
7505,7656,2020-09-12,910,270,2,17,5
7506,7657,2020-09-12,426,800,2,4,2
7507,7658,2020-09-12,366,1350,3,9,2
7508,7659,2020-09-12,255,375,1,6,4
7509,7660,2020-09-12,92,405,3,17,3
7510,7661,2020-09-12,896,1800,4,9,2
7511,7662,2020-09-12,863,250,1,8,2
7512,7663,2020-09-12,749,390,1,7,3
7513,7664,2020-09-12,934,630,3,11,3
7514,7665,2020-09-12,886,500,2,3,3
7515,7666,2020-09-12,341,450,3,19,2
7516,7667,2020-09-12,89,400,1,4,2
7517,7668,2020-09-12,393,580,2,14,2
7518,7669,2020-09-12,484,1350,3,9,2
7519,7670,2020-09-13,694,110,2,10,2
7520,7671,2020-09-13,943,1650,3,20,4
7521,7672,2020-09-13,151,500,2,8,4
7522,7673,2020-09-13,261,160,2,2,2
7523,7674,2020-09-13,636,1200,3,4,2
7524,7675,2020-09-13,275,110,2,10,4
7525,7676,2020-09-13,780,450,1,9,3
7526,7677,2020-09-13,70,450,1,1,3
7527,7678,2020-09-13,476,500,2,3,3
7528,7679,2020-09-13,793,800,2,4,2
7529,7680,2020-09-13,856,290,1,14,2
7530,7681,2020-09-13,622,1100,2,20,2
7531,7682,2020-09-13,985,800,2,21,3
7532,7683,2020-09-13,564,240,3,2,2
7533,7684,2020-09-13,703,420,2,11,5
7534,7685,2020-09-13,67,60,1,15,3
7535,7686,2020-09-13,685,375,1,6,2
7536,7687,2020-09-13,184,1800,4,1,3
7537,7688,2020-09-13,989,270,2,17,4
7538,7689,2020-09-13,932,165,3,10,2
7539,7690,2020-09-13,298,55,1,10,2
7540,7691,2020-09-13,362,120,1,12,2
7541,7692,2020-09-13,169,1170,3,7,3
7542,7693,2020-09-13,945,290,1,14,2
7543,7694,2020-09-13,881,450,1,1,3
7544,7695,2020-09-13,563,900,2,1,3
7545,7696,2020-09-13,646,270,2,17,3
7546,7697,2020-09-14,988,800,2,4,2
7547,7698,2020-09-14,13,800,2,4,2
7548,7699,2020-09-14,277,180,3,15,3
7549,7700,2020-09-14,528,375,1,6,2
7550,7701,2020-09-14,364,500,2,8,4
7551,7702,2020-09-14,615,1650,3,22,2
7552,7703,2020-09-14,279,400,1,21,2
7553,7704,2020-09-14,904,450,1,1,2
7554,7705,2020-09-14,751,1350,3,9,3
7555,7706,2020-09-14,270,120,2,15,3
7556,7707,2020-09-14,534,800,2,4,4
7557,7708,2020-09-14,530,675,3,18,2
7558,7709,2020-09-14,632,160,2,2,2
7559,7710,2020-09-14,517,375,1,6,2
7560,7711,2020-09-14,238,120,2,15,3
7561,7712,2020-09-14,70,1200,3,21,4
7562,7713,2020-09-14,362,400,1,4,2
7563,7714,2020-09-14,469,1160,4,14,4
7564,7715,2020-09-14,371,165,3,10,2
7565,7716,2020-09-14,287,250,1,16,2
7566,7717,2020-09-15,34,900,2,1,3
7567,7718,2020-09-15,61,80,1,2,2
7568,7719,2020-09-15,472,1125,3,6,3
7569,7720,2020-09-15,868,160,2,2,4
7570,7721,2020-09-15,394,375,1,6,2
7571,7722,2020-09-15,701,1200,3,4,2
7572,7723,2020-09-15,611,1100,2,22,2
7573,7724,2020-09-15,530,800,2,4,2
7574,7725,2020-09-15,126,500,2,3,1
7575,7726,2020-09-15,491,750,3,8,2
7576,7727,2020-09-15,512,135,1,17,3
7577,7728,2020-09-15,607,210,1,11,3
7578,7729,2020-09-15,194,500,2,16,2
7579,7730,2020-09-15,505,750,3,16,2
7580,7731,2020-09-15,276,160,2,2,2
7581,7732,2020-09-15,81,900,2,1,3
7582,7733,2020-09-15,245,1650,3,20,3
7583,7734,2020-09-15,702,580,2,14,3
7584,7735,2020-09-15,101,550,2,13,4
7585,7736,2020-09-15,314,750,3,3,3
7586,7737,2020-09-15,112,2200,4,22,2
7587,7738,2020-09-15,758,2200,4,20,2
7588,7739,2020-09-15,964,60,1,15,2
7589,7740,2020-09-15,591,900,2,1,1
7590,7741,2020-09-15,545,750,3,3,5
7591,7742,2020-09-15,207,160,2,2,2
7592,7743,2020-09-15,715,2200,4,22,4
7593,7744,2020-09-15,33,1200,3,4,2
7594,7745,2020-09-15,289,160,2,2,2
7595,7746,2020-09-15,298,1200,3,4,2
7596,7747,2020-09-15,537,120,1,12,2
7573,7748,2020-09-15,530,135,1,17,3
7597,7749,2020-09-15,683,290,1,14,2
7598,7750,2020-09-15,248,550,2,13,3
7599,7751,2020-09-16,925,550,2,13,2
7600,7752,2020-09-16,742,120,1,12,2
7601,7753,2020-09-16,708,225,1,18,2
7602,7754,2020-09-16,943,800,2,21,3
7603,7755,2020-09-16,440,50,1,5,3
7604,7756,2020-09-16,336,1100,2,20,2
7605,7757,2020-09-16,673,250,1,8,2
7606,7758,2020-09-16,832,150,3,5,3
7607,7759,2020-09-16,223,55,1,10,2
7608,7760,2020-09-16,54,250,1,16,2
7609,7761,2020-09-16,119,800,2,21,3
7610,7762,2020-09-16,814,870,3,14,4
7611,7763,2020-09-16,228,450,1,9,3
7612,7764,2020-09-16,486,165,3,10,2
7613,7765,2020-09-16,434,580,2,14,2
7614,7766,2020-09-16,193,390,1,7,5
7615,7767,2020-09-16,532,800,2,4,4
7616,7768,2020-09-16,328,405,3,17,2
7617,7769,2020-09-16,95,1125,3,6,4
7618,7770,2020-09-16,930,360,3,12,4
7619,7771,2020-09-16,465,1650,3,20,4
7620,7772,2020-09-16,363,750,3,16,2
7621,7773,2020-09-16,421,450,3,19,3
7622,7774,2020-09-16,187,550,1,20,4
7623,7775,2020-09-16,784,750,3,3,2
7624,7776,2020-09-16,771,270,2,17,2
7625,7777,2020-09-16,872,550,1,22,2
7626,7778,2020-09-16,280,50,1,5,3
7627,7779,2020-09-16,927,675,3,18,2
7628,7780,2020-09-17,77,550,1,22,2
7629,7781,2020-09-17,309,1100,2,20,2
7630,7782,2020-09-17,207,360,3,12,2
7631,7783,2020-09-17,701,750,2,6,2
7632,7784,2020-09-17,646,550,1,22,2
7633,7785,2020-09-17,191,1350,3,1,2
7634,7786,2020-09-17,73,55,1,10,2
7635,7787,2020-09-17,621,1650,3,22,2
7636,7788,2020-09-17,408,160,2,2,2
7637,7789,2020-09-17,406,750,2,6,2
7638,7790,2020-09-17,762,1125,3,6,2
7639,7791,2020-09-17,491,110,2,10,2
7640,7792,2020-09-17,750,165,3,10,2
7641,7793,2020-09-17,792,450,1,9,5
7642,7794,2020-09-17,918,450,1,1,3
7643,7795,2020-09-17,327,150,3,5,3
7644,7796,2020-09-17,670,1650,3,20,2
7645,7797,2020-09-17,628,450,3,19,2
7646,7798,2020-09-17,192,250,1,16,2
7647,7799,2020-09-17,509,240,3,2,2
7648,7800,2020-09-17,752,225,1,18,2
7649,7801,2020-09-17,279,450,3,19,2
7650,7802,2020-09-17,348,225,1,18,4
7651,7803,2020-09-17,950,240,3,2,4
7652,7804,2020-09-17,518,900,2,9,3
7653,7805,2020-09-17,482,800,2,4,3
7654,7806,2020-09-17,93,825,3,13,1
7655,7807,2020-09-17,800,375,1,6,2
7656,7808,2020-09-17,311,375,1,6,2
7657,7809,2020-09-17,916,1170,3,7,5
7658,7810,2020-09-17,374,400,1,4,4
7659,7811,2020-09-18,234,420,2,11,2
7660,7812,2020-09-18,474,450,2,18,2
7661,7813,2020-09-18,135,500,2,16,2
7662,7814,2020-09-18,638,405,3,17,3
7663,7815,2020-09-18,9,275,1,13,2
7664,7816,2020-09-18,215,150,3,5,3
7661,7817,2020-09-18,135,1100,2,22,4
7665,7818,2020-09-18,566,500,2,8,4
7666,7819,2020-09-18,358,1100,2,20,4
7667,7820,2020-09-18,231,450,3,19,4
7668,7821,2020-09-18,980,300,2,19,3
7669,7822,2020-09-18,648,405,3,17,3
7670,7823,2020-09-18,403,450,1,1,3
7671,7824,2020-09-18,198,110,2,10,2
7672,7825,2020-09-18,27,420,2,11,4
7673,7826,2020-09-18,807,300,2,19,2
7674,7827,2020-09-18,81,150,3,5,3
7675,7828,2020-09-18,347,550,1,22,2
7676,7829,2020-09-18,204,630,3,11,2
7677,7830,2020-09-18,370,250,1,16,2
7678,7831,2020-09-18,289,900,4,18,2
7679,7832,2020-09-18,113,150,1,19,3
7680,7833,2020-09-18,249,1600,4,4,2
7674,7834,2020-09-18,81,275,1,13,5
7681,7835,2020-09-18,84,250,1,8,2
7682,7836,2020-09-18,845,390,1,7,3
7683,7837,2020-09-18,180,375,1,6,2
7684,7838,2020-09-18,510,210,1,11,3
7685,7839,2020-09-18,785,180,3,15,3
7686,7840,2020-09-18,95,225,1,18,4
7687,7841,2020-09-18,800,250,1,16,4
7688,7842,2020-09-19,67,120,2,15,3
7689,7843,2020-09-19,694,580,2,14,2
7690,7844,2020-09-19,202,1100,2,20,2
7691,7845,2020-09-19,885,675,3,18,2
7692,7846,2020-09-19,902,450,2,18,2
7693,7847,2020-09-19,217,420,2,11,3
7694,7848,2020-09-19,791,240,2,12,4
7695,7849,2020-09-19,640,780,2,7,2
7696,7850,2020-09-19,879,450,1,9,4
7697,7851,2020-09-19,961,1350,3,1,4
7698,7852,2020-09-19,783,360,3,12,2
7699,7853,2020-09-19,741,900,2,1,2
7700,7854,2020-09-19,701,270,2,17,3
7701,7855,2020-09-19,52,375,1,6,2
7702,7856,2020-09-19,943,405,3,17,2
7703,7857,2020-09-19,320,240,4,15,4
7704,7858,2020-09-19,807,250,1,16,3
7705,7859,2020-09-19,501,180,3,15,2
7706,7860,2020-09-19,253,1650,3,22,2
7707,7861,2020-09-19,463,800,2,4,2
7708,7862,2020-09-19,574,290,1,14,2
7709,7863,2020-09-19,895,1650,3,22,2
7710,7864,2020-09-19,633,250,1,8,3
7711,7865,2020-09-20,486,1125,3,6,3
7712,7866,2020-09-20,161,50,1,5,1
7713,7867,2020-09-20,866,500,2,8,2
7714,7868,2020-09-20,226,900,2,1,3
7715,7869,2020-09-20,671,420,2,11,3
7716,7870,2020-09-20,770,240,2,12,2
7717,7871,2020-09-20,343,1200,3,4,4
7718,7872,2020-09-20,73,1650,3,20,2
7719,7873,2020-09-20,496,450,3,19,2
7720,7874,2020-09-20,724,675,3,18,3
7721,7875,2020-09-20,661,165,3,10,2
7722,7876,2020-09-20,571,550,2,13,3
7723,7877,2020-09-20,488,275,1,13,3
7724,7878,2020-09-20,169,390,1,7,2
7725,7879,2020-09-20,32,250,1,3,3
7726,7880,2020-09-20,219,55,1,10,2
7727,7881,2020-09-20,270,270,2,17,2
7728,7882,2020-09-20,400,135,1,17,2
7729,7883,2020-09-20,871,180,3,15,3
7730,7884,2020-09-20,745,630,3,11,2
7731,7885,2020-09-20,941,150,3,5,3
7732,7886,2020-09-20,884,240,3,2,2
7733,7887,2020-09-20,573,60,1,15,3
7734,7888,2020-09-20,732,450,1,9,3
7735,7889,2020-09-20,653,450,1,9,1
7736,7890,2020-09-20,832,135,1,17,3
7737,7891,2020-09-20,854,55,1,10,2
7738,7892,2020-09-20,946,135,1,17,2
7739,7893,2020-09-20,823,750,3,3,3
7740,7894,2020-09-21,491,150,1,19,2
7741,7895,2020-09-21,958,160,2,2,2
7742,7896,2020-09-21,895,405,3,17,2
7743,7897,2020-09-21,134,400,1,21,3
7744,7898,2020-09-21,68,290,1,14,2
7745,7899,2020-09-21,769,300,2,19,2
7746,7900,2020-09-21,452,135,1,17,2
7747,7901,2020-09-21,975,750,3,16,2
7748,7902,2020-09-21,608,870,3,14,2
7749,7903,2020-09-21,749,750,3,8,2
7750,7904,2020-09-21,599,250,1,8,2
7751,7905,2020-09-21,475,1350,3,1,3
7752,7906,2020-09-21,812,100,2,5,3
7753,7907,2020-09-21,915,160,2,2,2
7754,7908,2020-09-21,245,1100,2,20,2
7755,7909,2020-09-21,590,110,2,10,2
7756,7910,2020-09-21,999,400,1,4,2
7757,7911,2020-09-21,805,450,1,1,3
7758,7912,2020-09-21,177,390,1,7,2
7759,7913,2020-09-21,474,275,1,13,3
7760,7914,2020-09-21,932,780,2,7,3
7761,7915,2020-09-21,944,450,1,1,5
7762,7916,2020-09-21,668,220,4,10,2
7763,7917,2020-09-21,840,240,4,15,3
7764,7918,2020-09-21,829,60,1,15,2
7765,7919,2020-09-21,59,1650,3,22,2
7766,7920,2020-09-21,950,2200,4,22,4
7767,7921,2020-09-21,505,630,3,11,2
7768,7922,2020-09-21,615,150,3,5,4
7769,7923,2020-09-21,651,750,3,16,2
7770,7924,2020-09-21,921,225,1,18,4
7771,7925,2020-09-21,827,240,3,2,2
7772,7926,2020-09-21,894,1170,3,7,2
7773,7927,2020-09-21,737,275,1,13,5
7774,7928,2020-09-21,26,450,2,18,4
7775,7929,2020-09-21,139,580,2,14,4
7776,7930,2020-09-21,416,1350,3,1,4
7777,7931,2020-09-21,798,1650,3,20,2
7778,7932,2020-09-22,285,250,1,8,2
7779,7933,2020-09-22,778,165,3,10,2
7780,7934,2020-09-22,917,450,1,1,2
7781,7935,2020-09-22,668,240,2,12,2
7782,7936,2020-09-22,67,800,2,21,3
7783,7937,2020-09-22,529,580,2,14,3
7784,7938,2020-09-22,625,400,1,21,3
7785,7939,2020-09-22,19,550,1,20,2
7786,7940,2020-09-22,102,1350,3,1,4
7787,7941,2020-09-22,932,165,3,10,2
7788,7942,2020-09-22,907,165,3,10,2
7789,7943,2020-09-22,249,675,3,18,2
7790,7944,2020-09-22,891,825,3,13,3
7791,7945,2020-09-22,841,500,2,8,4
7792,7946,2020-09-22,983,120,2,15,4
7793,7947,2020-09-22,136,390,1,7,2
7794,7948,2020-09-22,197,450,2,18,4
7795,7949,2020-09-22,979,120,1,12,4
7796,7950,2020-09-22,939,870,3,14,2
7797,7951,2020-09-22,195,840,4,11,2
7798,7952,2020-09-22,775,800,2,4,2
7791,7953,2020-09-22,841,600,4,19,3
7799,7954,2020-09-22,62,150,3,5,3
7800,7955,2020-09-22,571,1600,4,4,4
7801,7956,2020-09-22,474,50,1,5,3
7802,7957,2020-09-22,894,2200,4,20,2
7803,7958,2020-09-22,328,500,2,8,2
7804,7959,2020-09-22,76,250,1,16,4
7805,7960,2020-09-23,54,1650,3,20,2
7806,7961,2020-09-23,531,400,1,21,3
7807,7962,2020-09-23,33,165,3,10,4
7808,7963,2020-09-23,793,630,3,11,3
7809,7964,2020-09-23,967,150,3,5,3
7810,7965,2020-09-23,505,240,2,12,2
7811,7966,2020-09-23,405,360,3,12,3
