customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed,omni_shopper
818,4615,13,7,7,4,3,659.2857142857143,355.0,1.8571428571428572,0.7995666305525461,0.032502708559046585,0.16793066088840736,,,0.6923076923076923,0.07692307692307693,0.23076923076923078,,,,0.2221018418201517,0.22535211267605634,0.29252437703141926,0.2600216684723727,1,0
819,5580,22,8,7,3,5,697.5,253.63636363636363,2.75,0.3172043010752688,0.08602150537634409,0.23835125448028674,0.3225806451612903,0.035842293906810034,0.22727272727272727,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.18181818181818182,,0.035842293906810034,0.7741935483870968,0.18996415770609318,,1,0
820,3880,21,10,9,4,5,388.0,184.76190476190476,2.1,0.06443298969072164,0.3015463917525773,0.36082474226804123,0.23195876288659795,0.041237113402061855,0.047619047619047616,0.42857142857142855,0.2857142857142857,0.09523809523809523,0.14285714285714285,,0.45618556701030927,0.24742268041237114,0.06443298969072164,0.23195876288659795,1,0
821,2780,16,7,6,4,4,397.14285714285717,173.75,2.2857142857142856,0.3597122302158273,0.20503597122302158,0.3597122302158273,,0.07553956834532374,0.25,0.25,0.25,,0.25,,0.5611510791366906,0.3597122302158273,0.04316546762589928,0.03597122302158273,0,0
822,5175,20,8,8,4,4,646.875,258.75,2.5,0.5333333333333333,0.015458937198067632,0.41642512077294686,,0.034782608695652174,0.4,0.05,0.4,,0.15,,0.2821256038647343,0.4463768115942029,0.11207729468599034,0.15942028985507245,1,0
823,10995,46,20,12,4,5,549.75,239.02173913043478,2.3,0.3037744429286039,0.1055025011368804,0.2892223738062756,0.2728512960436562,0.0286493860845839,0.21739130434782608,0.2391304347826087,0.2826086956521739,0.13043478260869565,0.13043478260869565,0.08185538881309687,0.33469758981355163,0.45566166439290584,0.12778535698044566,,1,0
824,3405,12,6,6,3,3,567.5,283.75,2.0,0.18355359765051396,,,0.748898678414097,0.06754772393538913,0.16666666666666666,,,0.5,0.3333333333333333,,0.5682819383259912,0.3964757709251101,,0.03524229074889868,1,1
825,3860,16,9,7,3,5,428.8888888888889,241.25,1.7777777777777777,0.6088082901554405,0.02072538860103627,0.17487046632124353,0.14248704663212436,0.05310880829015544,0.4375,0.0625,0.1875,0.0625,0.25,,0.44041450777202074,0.538860103626943,0.02072538860103627,,1,0
826,5925,19,10,8,4,4,592.5,311.8421052631579,1.9,0.6278481012658228,,0.18649789029535865,0.1518987341772152,0.03375527426160337,0.47368421052631576,,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.04219409282700422,0.22447257383966246,0.5814345991561182,0.1518987341772152,,1,1
827,8075,42,21,14,4,5,384.5238095238095,192.26190476190476,2.0,0.12941176470588237,0.2885448916408669,0.3876160990712074,0.16718266253869968,0.027244582043343655,0.09523809523809523,0.4523809523809524,0.2857142857142857,0.07142857142857142,0.09523809523809523,,0.36160990712074303,0.40804953560371515,0.14303405572755418,0.08730650154798762,1,1
828,1175,10,6,5,3,3,195.83333333333334,117.5,1.6666666666666667,,0.1148936170212766,0.5957446808510638,,0.28936170212765955,,0.1,0.3,,0.6,,0.7829787234042553,0.10212765957446808,0.1148936170212766,,0,0
829,2850,14,6,7,2,4,475.0,203.57142857142858,2.3333333333333335,0.15789473684210525,0.056140350877192984,0.7298245614035088,,0.056140350877192984,0.07142857142857142,0.14285714285714285,0.5714285714285714,,0.21428571428571427,,0.9649122807017544,0.03508771929824561,,,0,0
830,5050,15,9,8,3,3,561.1111111111111,336.6666666666667,1.6666666666666667,0.8198019801980198,0.07128712871287128,,0.10891089108910891,,0.7333333333333333,0.2,,0.06666666666666667,,,0.4772277227722772,0.3900990099009901,0.13267326732673268,,1,0
831,13645,46,19,14,3,5,718.1578947368421,296.6304347826087,2.4210526315789473,0.4320263832905826,0.05936240381091975,0.18541590326126786,0.29314767314034446,0.030047636496885306,0.34782608695652173,0.13043478260869565,0.1956521739130435,0.17391304347826086,0.15217391304347827,,0.5837303041407109,0.3312568706485892,0.08501282521069989,,1,0
832,3600,20,8,5,4,4,450.0,180.0,2.5,0.43333333333333335,0.35833333333333334,,0.125,0.08333333333333333,0.2,0.45,,0.05,0.3,0.2791666666666667,,0.6375,0.041666666666666664,0.041666666666666664,1,0
833,6005,17,7,7,3,4,857.8571428571429,353.2352941176471,2.4285714285714284,0.5703580349708576,0.013322231473771857,0.21648626144879268,0.19983347210657784,,0.47058823529411764,0.058823529411764705,0.29411764705882354,0.17647058823529413,,,0.3871773522064946,0.5995004163197336,0.013322231473771857,,1,0
834,3840,20,10,8,4,4,384.0,192.0,2.0,0.3541666666666667,0.23697916666666666,0.3776041666666667,,0.03125,0.25,0.4,0.25,,0.1,,0.2552083333333333,0.3854166666666667,0.2890625,0.0703125,0,0
835,4650,15,7,4,2,3,664.2857142857143,310.0,2.142857142857143,0.3870967741935484,,0.26881720430107525,0.34408602150537637,,0.4,,0.3333333333333333,0.26666666666666666,,,0.8387096774193549,0.16129032258064516,,,1,1
836,5770,19,8,6,3,4,721.25,303.6842105263158,2.375,0.32062391681109187,0.1637781629116118,0.14298093587521662,0.37261698440207974,,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.2631578947368421,,0.02339688041594454,0.8830155979202773,,,0.09358752166377816,1,0
837,5930,20,9,9,4,4,658.8888888888889,296.5,2.2222222222222223,0.5008431703204047,0.05227655986509275,0.3794266441821248,0.06745362563237774,,0.35,0.15,0.45,0.05,,0.025295109612141653,0.48650927487352447,0.3617200674536256,,0.12647554806070826,1,1
838,2450,7,4,3,3,3,612.5,350.0,1.75,0.3673469387755102,,0.30612244897959184,0.32653061224489793,,0.2857142857142857,,0.42857142857142855,0.2857142857142857,,,0.32653061224489793,0.3673469387755102,0.30612244897959184,,1,1
839,4675,11,5,5,2,3,935.0,425.0,2.2,0.5775401069518716,,0.058823529411764705,0.36363636363636365,,0.5454545454545454,,0.09090909090909091,0.36363636363636365,,,0.9411764705882353,,,0.058823529411764705,0,0
840,1240,8,3,3,2,3,413.3333333333333,155.0,2.6666666666666665,0.3387096774193548,,0.46774193548387094,,0.1935483870967742,0.25,,0.25,,0.5,,0.46774193548387094,0.532258064516129,,,0,0
841,6870,23,9,9,3,4,763.3333333333334,298.69565217391306,2.5555555555555554,,0.08733624454148471,0.22561863173216884,0.6622998544395924,0.024745269286754003,,0.17391304347826086,0.2608695652173913,0.43478260869565216,0.13043478260869565,,0.74235807860262,0.10480349344978165,0.15283842794759825,,1,1
842,13880,53,23,15,5,5,603.4782608695652,261.8867924528302,2.3043478260869565,0.35662824207492794,0.07780979827089338,0.289985590778098,0.2377521613832853,0.037824207492795386,0.22641509433962265,0.1509433962264151,0.2830188679245283,0.1509433962264151,0.18867924528301888,0.06484149855907781,0.627521613832853,0.13112391930835735,0.10446685878962536,0.07204610951008646,0,0
843,10275,36,20,10,4,5,513.75,285.4166666666667,1.8,0.5518248175182482,0.031143552311435525,0.1678832116788321,0.21897810218978103,0.03017031630170316,0.4166666666666667,0.1111111111111111,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.038929440389294405,0.5333333333333333,0.34501216545012164,0.0827250608272506,,1,0
844,1240,5,3,3,1,2,413.3333333333333,248.0,1.6666666666666667,0.8064516129032258,0.1935483870967742,,,,0.6,0.4,,,,,1.0,,,,1,0
845,3135,11,7,4,3,3,447.85714285714283,285.0,1.5714285714285714,0.9059011164274322,0.07655502392344497,,,0.017543859649122806,0.7272727272727273,0.18181818181818182,,,0.09090909090909091,,0.23604465709728867,0.49760765550239233,0.266347687400319,,0,0
846,2680,12,6,5,2,4,446.6666666666667,223.33333333333334,2.0,0.4925373134328358,0.029850746268656716,0.41044776119402987,,0.06716417910447761,0.3333333333333333,0.08333333333333333,0.3333333333333333,,0.25,,0.30223880597014924,0.6977611940298507,,,1,1
847,5235,18,8,7,3,4,654.375,290.8333333333333,2.25,0.4871060171919771,,0.396370582617001,0.08595988538681948,0.030563514804202482,0.3333333333333333,,0.4444444444444444,0.05555555555555555,0.16666666666666666,,0.4078319006685769,0.4393505253104107,0.15281757402101243,,1,1
848,3900,12,5,3,2,1,780.0,325.0,2.4,1.0,,,,,1.0,,,,,,0.38461538461538464,0.6153846153846154,,,1,0
849,900,4,3,3,2,3,300.0,225.0,1.3333333333333333,,,0.2777777777777778,0.6111111111111112,0.1111111111111111,,,0.25,0.25,0.5,,0.3888888888888889,0.6111111111111112,,,0,0
850,3850,12,6,5,3,4,641.6666666666666,320.8333333333333,2.0,0.561038961038961,0.06233766233766234,0.14285714285714285,0.23376623376623376,,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.34545454545454546,0.5922077922077922,0.06233766233766234,,1,1
851,15095,45,16,13,4,5,943.4375,335.44444444444446,2.8125,0.6588274263000994,0.02318648559125538,0.16098045710500167,0.14905597880092747,0.007949652202716132,0.5555555555555556,0.06666666666666667,0.2222222222222222,0.1111111111111111,0.044444444444444446,,0.30606160980457103,0.515071215634316,0.11924478304074197,0.059622391520370986,0,0
852,5120,14,8,5,2,3,640.0,365.7142857142857,1.75,0.47265625,,0.087890625,0.439453125,,0.5,,0.14285714285714285,0.35714285714285715,,,0.82421875,0.17578125,,,0,0
853,4160,14,5,5,2,4,832.0,297.14285714285717,2.8,0.7211538461538461,0.057692307692307696,,0.19230769230769232,0.028846153846153848,0.5,0.21428571428571427,,0.14285714285714285,0.14285714285714285,0.28846153846153844,0.7115384615384616,,,,1,1
854,6585,21,10,8,4,4,658.5,313.57142857142856,2.1,0.10630220197418375,,0.27031131359149585,0.6074411541381929,0.015945330296127564,0.09523809523809523,,0.3333333333333333,0.47619047619047616,0.09523809523809523,,0.4791192103264996,0.09567198177676538,0.3568716780561883,0.0683371298405467,1,0
855,13475,40,19,14,5,5,709.2105263157895,336.875,2.1052631578947367,0.5625231910946197,0.023747680890538032,0.12987012987012986,0.27087198515769945,0.012987012987012988,0.5,0.075,0.175,0.175,0.075,0.059369202226345084,0.5892393320964749,0.2582560296846011,0.03191094619666048,0.061224489795918366,1,1
856,3985,19,10,7,2,4,398.5,209.73684210526315,1.9,,0.07528230865746549,0.6687578419071518,0.20075282308657466,0.05520702634880803,,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,,0.48055207026348806,0.5194479297365119,,,1,1
857,1005,5,4,4,3,3,251.25,201.0,1.25,0.7910447761194029,0.14925373134328357,,,0.05970149253731343,0.6,0.2,,,0.2,,0.373134328358209,0.208955223880597,0.417910447761194,,1,0
858,3930,17,9,9,4,5,436.6666666666667,231.1764705882353,1.8888888888888888,0.44529262086513993,0.13486005089058525,0.1717557251908397,0.2035623409669211,0.044529262086514,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.17647058823529413,,0.5152671755725191,0.4198473282442748,0.03435114503816794,0.030534351145038167,1,1
859,890,6,4,4,3,3,222.5,148.33333333333334,1.5,0.23595505617977527,,,0.5056179775280899,0.25842696629213485,0.16666666666666666,,,0.16666666666666666,0.6666666666666666,,0.056179775280898875,0.43820224719101125,0.5056179775280899,,1,1
860,4790,18,8,7,3,5,598.75,266.1111111111111,2.25,0.4906054279749478,0.1440501043841336,0.11482254697286012,0.22964509394572025,0.020876826722338204,0.3888888888888889,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2818371607515658,0.5824634655532359,0.13569937369519833,,,0,0
861,2790,7,3,2,1,1,930.0,398.57142857142856,2.3333333333333335,1.0,,,,,1.0,,,,,,1.0,,,,1,1
862,4900,17,7,6,2,3,700.0,288.2352941176471,2.4285714285714284,0.47959183673469385,0.061224489795918366,0.45918367346938777,,,0.35294117647058826,0.11764705882352941,0.5294117647058824,,,,0.6938775510204082,0.30612244897959184,,,0,0
863,4480,20,10,9,3,4,448.0,224.0,2.0,0.5625,0.05357142857142857,0.36160714285714285,,0.022321428571428572,0.45,0.15,0.3,,0.1,,0.6383928571428571,0.3392857142857143,,0.022321428571428572,0,0
864,4515,16,9,7,4,5,501.6666666666667,282.1875,1.7777777777777777,0.3920265780730897,0.059800664451827246,0.11074197120708748,0.39867109634551495,0.03875968992248062,0.3125,0.125,0.125,0.25,0.1875,,0.4839424141749723,0.3433001107419712,0.12624584717607973,0.046511627906976744,1,0
865,1505,7,3,3,2,3,501.6666666666667,215.0,2.3333333333333335,0.7308970099667774,0.15946843853820597,,,0.10963455149501661,0.2857142857142857,0.2857142857142857,,,0.42857142857142855,,0.2691029900332226,,0.7308970099667774,,1,0
866,5235,18,9,7,2,3,581.6666666666666,290.8333333333333,2.0,0.44603629417383,,0.26743075453677173,0.28653295128939826,,0.5,,0.3333333333333333,0.16666666666666666,,,0.8567335243553008,,0.14326647564469913,,1,0
867,10235,53,22,15,5,5,465.22727272727275,193.11320754716982,2.409090909090909,0.4123106985832926,0.057156814851001464,0.252076209086468,0.15144113336590131,0.1270151441133366,0.22641509433962265,0.07547169811320754,0.18867924528301888,0.05660377358490566,0.4528301886792453,0.13873961895456766,0.6223742061553493,0.10063507572056668,0.1074743527112848,0.030776746458231558,0,0
868,12185,45,21,14,4,5,580.2380952380952,270.77777777777777,2.142857142857143,0.14772260976610588,0.11899876897825194,0.23799753795650389,0.4718916700861715,0.023389413212966764,0.1111111111111111,0.26666666666666666,0.26666666666666666,0.24444444444444444,0.1111111111111111,,0.5227739023389413,0.233483791546984,0.23389413212966761,0.009848173984407058,0,0
869,3130,11,5,4,2,2,626.0,284.54545454545456,2.2,0.8083067092651757,0.19169329073482427,,,,0.6363636363636364,0.36363636363636365,,,,,0.9329073482428115,0.0670926517571885,,,1,1
870,1410,6,4,3,3,2,352.5,235.0,1.5,0.9219858156028369,,,,0.07801418439716312,0.6666666666666666,,,,0.3333333333333333,,0.4326241134751773,0.28368794326241137,0.28368794326241137,,1,1
871,2795,20,8,6,2,4,349.375,139.75,2.5,0.3005366726296959,0.23076923076923078,0.3220035778175313,,0.14669051878354203,0.2,0.25,0.2,,0.35,,0.853309481216458,0.14669051878354203,,,1,0
872,4300,15,8,9,3,5,537.5,286.6666666666667,1.875,0.2255813953488372,0.03488372093023256,0.3209302325581395,0.3953488372093023,0.023255813953488372,0.2,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.09767441860465116,0.44883720930232557,0.45348837209302323,,,0,0
873,10810,49,20,14,4,5,540.5,220.6122448979592,2.45,0.40564292321924145,0.13598519888991675,0.23820536540240517,0.1572617946345976,0.06290471785383904,0.24489795918367346,0.20408163265306123,0.20408163265306123,0.08163265306122448,0.2653061224489796,0.08325624421831637,0.37419056429232195,0.44819611470860315,0.09435707678075855,,1,1
874,2320,10,5,5,2,3,464.0,232.0,2.0,0.5517241379310345,,0.375,,0.07327586206896551,0.4,,0.3,,0.3,,0.6120689655172413,0.3879310344827586,,,1,0
875,3685,11,7,6,3,3,526.4285714285714,335.0,1.5714285714285714,0.6119402985074627,0.021709633649932156,0.36635006784260515,,,0.45454545454545453,0.09090909090909091,0.45454545454545453,,,0.14925373134328357,0.33514246947082765,0.5156037991858887,,,1,1
876,15550,56,23,15,5,5,676.0869565217391,277.67857142857144,2.4347826086956523,0.37009646302250804,0.049517684887459806,0.2414790996784566,0.3215434083601286,0.017363344051446947,0.32142857142857145,0.125,0.26785714285714285,0.19642857142857142,0.08928571428571429,0.05980707395498392,0.6720257234726688,0.11864951768488746,0.09646302250803858,0.05305466237942122,1,0
877,12895,48,24,16,5,5,537.2916666666666,268.6458333333333,2.0,0.11787514540519581,0.08724311748739821,0.3350135711516091,0.43039937960449787,0.029468786351298952,0.08333333333333333,0.16666666666666666,0.3541666666666667,0.25,0.14583333333333334,0.046529662659945716,0.3780535091120589,0.4497867390461419,0.05583559519193486,0.06979449398991858,1,0
878,6480,22,10,8,3,4,648.0,294.54545454545456,2.2,0.4976851851851852,0.08641975308641975,0.16898148148148148,0.24691358024691357,,0.4090909090909091,0.22727272727272727,0.18181818181818182,0.18181818181818182,,,0.7237654320987654,0.20833333333333334,0.06790123456790123,,0,0
879,6990,19,10,7,4,3,699.0,367.89473684210526,1.9,0.36623748211731044,0.09728183118741059,,0.5364806866952789,,0.3684210526315789,0.2631578947368421,,0.3684210526315789,,0.030042918454935622,0.45064377682403434,0.20743919885550788,0.31187410586552217,,1,0
880,1570,8,4,4,2,3,392.5,196.25,2.0,0.1337579617834395,0.10191082802547771,0.7643312101910829,,,0.125,0.25,0.625,,,,0.7133757961783439,0.28662420382165604,,,0,0
881,2700,8,5,5,2,3,540.0,337.5,1.6,0.8777777777777778,,0.10185185185185185,,0.020370370370370372,0.75,,0.125,,0.125,,0.7314814814814815,0.26851851851851855,,,0,0
882,6255,16,7,5,3,3,893.5714285714286,390.9375,2.2857142857142856,0.5915267785771383,0.06474820143884892,,0.3437250199840128,,0.5,0.1875,,0.3125,,0.2158273381294964,0.4244604316546763,0.3597122302158273,,,0,0
883,11405,46,22,13,4,5,518.4090909090909,247.93478260869566,2.090909090909091,0.24638316527838666,0.07452871547566857,0.41429197720298117,0.24112231477422183,0.02367382726874178,0.1956521739130435,0.17391304347826086,0.391304347826087,0.13043478260869565,0.10869565217391304,,0.3787812362998685,0.44059622972380535,0.14905743095133714,0.03156510302498904,1,0
884,3975,17,9,8,3,4,441.6666666666667,233.8235294117647,1.8888888888888888,0.09433962264150944,0.11823899371069183,0.6490566037735849,0.13836477987421383,,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.058823529411764705,,0.20754716981132076,0.6666666666666666,0.12578616352201258,,,1,1
885,3245,17,7,7,3,5,463.57142857142856,190.88235294117646,2.4285714285714284,0.1386748844375963,0.14791987673343607,0.20801232665639446,0.41602465331278893,0.08936825885978428,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.29411764705882354,,0.4453004622496148,0.41602465331278893,,0.1386748844375963,1,1
886,13725,40,20,14,3,4,686.25,343.125,2.0,0.5981785063752277,0.04116575591985428,0.1384335154826958,0.2222222222222222,,0.5,0.125,0.2,0.175,,,0.7391621129326047,0.19162112932604736,0.0692167577413479,,0,0
887,2790,7,4,4,2,3,697.5,398.57142857142856,1.75,0.13978494623655913,,0.08960573476702509,0.7706093189964157,,0.14285714285714285,,0.14285714285714285,0.7142857142857143,,,0.4265232974910394,0.5734767025089605,,,0,0
888,2280,6,4,4,2,3,570.0,380.0,1.5,0.5394736842105263,0.06578947368421052,,0.39473684210526316,,0.5,0.16666666666666666,,0.3333333333333333,,,,0.8026315789473685,,0.19736842105263158,0,0
889,4850,18,8,6,2,5,606.25,269.44444444444446,2.25,0.16082474226804125,0.032989690721649485,0.30927835051546393,0.4536082474226804,0.04329896907216495,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,,0.7402061855670103,,0.2597938144329897,,0,0
890,3930,17,8,5,2,4,491.25,231.1764705882353,2.125,,0.12213740458015267,0.1272264631043257,0.712468193384224,0.03816793893129771,,0.29411764705882354,0.11764705882352941,0.4117647058823529,0.17647058823529413,,0.8727735368956743,0.1272264631043257,,,0,0
891,6480,28,11,9,4,5,589.0909090909091,231.42857142857142,2.5454545454545454,0.2037037037037037,0.1111111111111111,0.2662037037037037,0.39351851851851855,0.02546296296296296,0.14285714285714285,0.2857142857142857,0.25,0.21428571428571427,0.10714285714285714,,0.3773148148148148,0.16435185185185186,0.39351851851851855,0.06481481481481481,1,0
892,2900,16,7,6,3,4,414.2857142857143,181.25,2.2857142857142856,,0.2482758620689655,0.5431034482758621,0.15517241379310345,0.05344827586206897,,0.375,0.375,0.0625,0.1875,,0.5413793103448276,0.4396551724137931,0.01896551724137931,,1,1
893,1155,8,5,5,2,4,231.0,144.375,1.6,0.18181818181818182,0.33766233766233766,0.4329004329004329,,0.047619047619047616,0.125,0.5,0.25,,0.125,,0.3852813852813853,0.6147186147186147,,,1,0
894,4085,12,5,5,2,5,817.0,340.4166666666667,2.4,0.2864137086903305,0.09914320685434516,0.06119951040391677,0.5385556915544676,0.014687882496940025,0.25,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,,0.824969400244798,0.17503059975520197,,,1,1
895,12930,46,22,13,3,5,587.7272727272727,281.0869565217391,2.090909090909091,0.2088167053364269,0.12219644238205724,0.14965197215777262,0.49497293116782676,0.024361948955916472,0.13043478260869565,0.30434782608695654,0.15217391304347827,0.2826086956521739,0.13043478260869565,,0.7788089713843774,0.11600928074245939,0.10518174787316319,,1,1
896,5365,18,7,7,3,4,766.4285714285714,298.05555555555554,2.5714285714285716,0.2190121155638397,,0.2656104380242311,0.4846225535880708,0.03075489282385834,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.14911463187325255,0.6803355079217148,,0.17054986020503263,,1,0
897,8870,28,11,8,3,5,806.3636363636364,316.7857142857143,2.5454545454545454,0.31228861330326946,0.02705749718151071,0.14092446448703494,0.5073280721533259,0.012401352874859075,0.32142857142857145,0.10714285714285714,0.17857142857142858,0.32142857142857145,0.07142857142857142,,0.7158962795941376,0.1995490417136415,0.08455467869222097,,1,0
898,5270,15,8,8,3,4,658.75,351.3333333333333,1.875,0.13282732447817835,0.056925996204933584,0.25996204933586337,0.5502846299810247,,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.4,,,0.6774193548387096,0.23719165085388993,,0.08538899430740038,1,0
899,4125,11,7,6,4,3,589.2857142857143,375.0,1.5714285714285714,0.7818181818181819,0.03636363636363636,0.18181818181818182,,,0.6363636363636364,0.09090909090909091,0.2727272727272727,,,,0.32727272727272727,0.4121212121212121,0.22424242424242424,0.03636363636363636,1,0
900,1860,8,5,5,2,3,372.0,232.5,1.6,,,0.2903225806451613,0.5913978494623656,0.11827956989247312,,,0.25,0.25,0.5,0.11827956989247312,0.8817204301075269,,,,0,0
901,4810,10,4,4,3,2,1202.5,481.0,2.5,0.5426195426195426,,,0.4573804573804574,,0.6,,,0.4,,,0.34303534303534305,0.1995841995841996,0.4573804573804574,,1,1
902,2370,9,4,4,2,3,592.5,263.3333333333333,2.25,0.7088607594936709,0.10126582278481013,0.189873417721519,,,0.4444444444444444,0.3333333333333333,0.2222222222222222,,,,0.6708860759493671,0.3291139240506329,,,1,1
903,2850,13,5,4,3,3,570.0,219.23076923076923,2.6,0.8421052631578947,0.056140350877192984,,,0.10175438596491228,0.46153846153846156,0.15384615384615385,,,0.38461538461538464,,0.5157894736842106,0.42105263157894735,0.06315789473684211,,0,0
904,3890,21,10,6,2,3,389.0,185.23809523809524,2.1,0.23136246786632392,0.3380462724935733,0.4305912596401028,,,0.09523809523809523,0.5714285714285714,0.3333333333333333,,,,0.8226221079691517,0.17737789203084833,,,1,0
905,9015,46,21,13,3,5,429.2857142857143,195.97826086956522,2.1904761904761907,0.21575152523571825,0.08319467554076539,0.34941763727121466,0.24958402662229617,0.10205213533000555,0.10869565217391304,0.17391304347826086,0.2608695652173913,0.10869565217391304,0.34782608695652173,,0.5452024403771492,0.29395452024403773,,0.16084303937881309,0,0
906,4005,12,6,6,3,4,667.5,333.75,2.0,0.19975031210986266,,0.07240948813982521,0.686641697877653,0.04119850187265917,0.16666666666666666,,0.08333333333333333,0.5,0.25,,0.5742821473158551,0.04119850187265917,0.38451935081148564,,0,0
907,2895,18,9,6,2,4,321.6666666666667,160.83333333333334,2.0,0.2763385146804836,0.16580310880829016,0.459412780656304,,0.09844559585492228,0.1111111111111111,0.3333333333333333,0.2777777777777778,,0.2777777777777778,,0.4231433506044905,0.5768566493955095,,,1,0
908,3080,12,7,6,3,4,440.0,256.6666666666667,1.7142857142857142,0.08116883116883117,0.05194805194805195,0.6883116883116883,0.17857142857142858,,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.08333333333333333,,,0.7857142857142857,0.16233766233766234,0.05194805194805195,,1,0
909,2935,13,6,6,3,4,489.1666666666667,225.76923076923077,2.1666666666666665,0.5366269165247018,0.04599659284497445,0.3492333901192504,,0.06814310051107325,0.3076923076923077,0.07692307692307693,0.3076923076923077,,0.3076923076923077,,0.3833049403747871,0.20783645655877342,0.4088586030664395,,1,1
910,13655,45,22,14,4,5,620.6818181818181,303.44444444444446,2.0454545454545454,0.24752837788355914,0.08128890516294397,0.3149029659465397,0.34419626510435736,0.012083485902599781,0.17777777777777778,0.17777777777777778,0.37777777777777777,0.2,0.06666666666666667,,0.5649945075064079,0.26217502746246796,0.1530574880995972,0.019772976931526912,1,1
911,11565,53,22,14,3,5,525.6818181818181,218.20754716981133,2.409090909090909,0.4950281020319931,0.1111111111111111,0.24167747514051016,0.11673151750972763,0.03545179420665802,0.3584905660377358,0.24528301886792453,0.20754716981132076,0.05660377358490566,0.1320754716981132,,0.41893644617380027,0.4301772589710333,0.15088629485516644,,1,0
912,6540,21,10,8,3,4,654.0,311.42857142857144,2.1,0.6697247706422018,0.0779816513761468,0.11467889908256881,0.13761467889908258,,0.5714285714285714,0.19047619047619047,0.14285714285714285,0.09523809523809523,,,0.4694189602446483,0.20948012232415902,0.3211009174311927,,0,0
913,4650,12,5,3,2,3,930.0,387.5,2.4,0.25806451612903225,,0.26881720430107525,0.4731182795698925,,0.25,,0.4166666666666667,0.3333333333333333,,,0.7634408602150538,,0.23655913978494625,,1,0
914,12165,45,22,15,3,5,552.9545454545455,270.3333333333333,2.0454545454545454,0.35182901767365393,0.04726674886970818,0.13974517057131114,0.42334566378956023,0.037813399095766545,0.3333333333333333,0.1111111111111111,0.13333333333333333,0.24444444444444444,0.17777777777777778,,0.4311549527332511,0.2712700369913687,0.2975750102753802,,1,0
915,6555,21,10,7,2,4,655.5,312.14285714285717,2.1,0.6788710907704043,0.12967200610221205,0.12280701754385964,0.06864988558352403,,0.42857142857142855,0.38095238095238093,0.14285714285714285,0.047619047619047616,,,0.8428680396643783,0.15713196033562166,,,1,0
916,3170,13,6,5,3,2,528.3333333333334,243.84615384615384,2.1666666666666665,0.807570977917981,0.19242902208201892,,,,0.6153846153846154,0.38461538461538464,,,,,0.49842271293375395,0.13249211356466878,,0.36908517350157727,1,1
917,1070,4,4,4,2,3,267.5,267.5,1.0,0.616822429906542,0.1261682242990654,0.2570093457943925,,,0.5,0.25,0.25,,,,0.8037383177570093,0.19626168224299065,,,0,0
918,4850,19,7,5,2,3,692.8571428571429,255.26315789473685,2.7142857142857144,0.3711340206185567,,0.5762886597938144,,0.05257731958762887,0.21052631578947367,,0.5263157894736842,,0.2631578947368421,,0.7371134020618557,0.26288659793814434,,,1,0
919,3075,12,6,6,5,3,512.5,256.25,2.0,,,0.6682926829268293,0.2926829268292683,0.03902439024390244,,,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.03902439024390244,0.08943089430894309,0.24390243902439024,0.33495934959349594,0.2926829268292683,0,0
920,4355,15,7,6,4,4,622.1428571428571,290.3333333333333,2.142857142857143,0.3099885189437428,,0.1894374282433984,0.4362801377726751,0.0642939150401837,0.2,,0.2,0.26666666666666666,0.3333333333333333,0.027554535017221583,0.5625717566016073,0.2261768082663605,0.18369690011481057,,1,0
921,745,6,4,3,2,2,186.25,124.16666666666667,1.5,,0.697986577181208,0.30201342281879195,,,,0.8333333333333334,0.16666666666666666,,,,0.48322147651006714,,0.5167785234899329,,0,0
922,2960,14,5,4,2,3,592.0,211.42857142857142,2.8,0.6283783783783784,0.30405405405405406,,,0.06756756756756757,0.2857142857142857,0.42857142857142855,,,0.2857142857142857,,0.625,0.375,,,0,0
923,2050,8,4,4,3,3,512.5,256.25,2.0,0.651219512195122,,,0.2682926829268293,0.08048780487804878,0.5,,,0.125,0.375,0.1024390243902439,0.6292682926829268,0.2682926829268293,,,1,1
